-30.000  82.000  73.723  19.648
-26.000  82.000  78.153  20.575
-22.000  82.000  82.616  21.520
-18.000  82.000  87.105  22.482
-14.000  82.000  91.615  23.461
-10.000  82.000  96.141  24.452
 -6.000  82.000 100.679  25.452
 -2.000  82.000 105.226  26.456
  2.000  78.000 105.716  28.312
  6.000  78.000 110.662  29.698
 10.000  78.000 115.531  31.107
 14.000  78.000 120.337  32.520
 18.000  78.000 125.094  33.914
 22.000  78.000 129.822  35.266
 26.000  78.000 134.540  36.551
 30.000  78.000 139.269  37.742
 34.000  78.000 144.029  38.809
 38.000  78.000 148.841  39.724
 42.000  78.000 153.726  40.458
 46.000  78.000 158.705  40.984
 50.000  78.000 163.802  41.278
 54.000  78.000 169.040  41.320
 58.000  78.000 174.445  41.098
 62.000  78.000 180.048  40.606
 66.000  78.000 185.879  39.852
 70.000  78.000 191.972  38.851
 74.000  78.000 198.362  37.633
 78.000  78.000 205.079  36.241
 82.000  78.000 212.148  34.725
 86.000  78.000 219.577  33.146
 90.000  78.000 227.348  31.565
-266.000  78.000 235.410  30.041
-262.000  78.000 243.664  28.622
-258.000  78.000 251.964  27.339
-254.000  78.000 260.125  26.200
-250.000  78.000 267.935  25.190
-246.000  78.000 275.185  24.279
-242.000  78.000 281.681  23.427
-238.000  78.000 287.259  22.595
-234.000  78.000 291.785  21.762
-230.000  78.000 295.157  20.923
-226.000  78.000 297.304  20.099
-222.000  78.000 298.207  19.333
-218.000  78.000 297.920  18.687
-214.000  78.000 296.611  18.222
-210.000  78.000 294.569  17.989
-206.000  78.000 292.174  18.008
-202.000  78.000 289.820  18.261
-198.000  78.000 287.824  18.695
-194.000  78.000 286.379  19.234
-190.000  78.000 285.554  19.795
-186.000  78.000 285.328  20.301
-182.000  78.000 285.627  20.687
-178.000  78.000 286.357  20.905
-174.000  78.000 287.420  20.923
-170.000  78.000 288.721  20.724
-166.000  78.000 290.172  20.305
-162.000  78.000 291.692  19.674
-158.000  78.000 293.207  18.851
-154.000  78.000 294.646  17.862
-150.000  78.000 295.945  16.742
-146.000  78.000 297.042  15.530
-142.000  78.000 297.886  14.268
-138.000  78.000 298.440  13.002
-134.000  78.000 298.701  11.774
-130.000  78.000 298.712  10.624
-126.000  78.000 298.597   9.584
-122.000  78.000 298.578   8.675
-118.000  78.000 298.980   7.908
-114.000  78.000 300.210   7.284
-110.000  78.000 302.692   6.800
-106.000  78.000 306.766   6.456
-102.000  78.000 312.577   6.263
-98.000  78.000 319.971   6.238
-94.000  78.000 328.468   6.402
-90.000  78.000 337.394   6.763
-86.000  78.000 346.116   7.312
-82.000  78.000 354.227   8.020
-78.000  78.000   1.576   8.848
-74.000  78.000   8.192   9.755
-70.000  78.000  14.191  10.703
-66.000  78.000  19.711  11.663
-62.000  78.000  24.888  12.611
-58.000  78.000  29.839  13.533
-54.000  78.000  34.662  14.421
-50.000  78.000  39.436  15.277
-46.000  78.000  44.221  16.104
-42.000  78.000  49.063  16.913
-38.000  78.000  53.989  17.718
-34.000  78.000  59.013  18.534
-30.000  78.000  64.132  19.377
-26.000  78.000  69.331  20.263
-22.000  78.000  74.588  21.205
-18.000  78.000  79.870  22.213
-14.000  78.000  85.148  23.293
-10.000  78.000  90.392  24.448
 -6.000  78.000  95.577  25.675
 -2.000  78.000 100.688  26.966
  2.000  74.000 104.452  26.167
  6.000  74.000 109.821  27.770
 10.000  74.000 114.943  29.464
 14.000  74.000 119.859  31.226
 18.000  74.000 124.617  33.032
 22.000  74.000 129.265  34.856
 26.000  74.000 133.850  36.669
 30.000  74.000 138.414  38.435
 34.000  74.000 142.991  40.114
 38.000  74.000 147.615  41.658
 42.000  74.000 152.314  43.012
 46.000  74.000 157.115  44.119
 50.000  74.000 162.047  44.917
 54.000  74.000 167.143  45.349
 58.000  74.000 172.441  45.365
 62.000  74.000 177.993  44.927
 66.000  74.000 183.862  44.017
 70.000  74.000 190.127  42.642
 74.000  74.000 196.889  40.836
 78.000  74.000 204.272  38.671
 82.000  74.000 212.418  36.252
 86.000  74.000 221.473  33.723
 90.000  74.000 231.557  31.252
-266.000  74.000 242.693  29.025
-262.000  74.000 254.725  27.203
-258.000  74.000 267.256  25.884
-254.000  74.000 279.692  25.064
-250.000  74.000 291.411  24.623
-246.000  74.000 301.936  24.365
-242.000  74.000 311.004  24.076
-238.000  74.000 318.509  23.567
-234.000  74.000 324.404  22.717
-230.000  74.000 328.603  21.476
-226.000  74.000 330.908  19.874
-222.000  74.000 330.954  18.026
-218.000  74.000 328.205  16.140
-214.000  74.000 322.132  14.514
-210.000  74.000 312.830  13.509
-206.000  74.000 301.843  13.410
-202.000  74.000 291.728  14.240
-198.000  74.000 284.221  15.749
-194.000  74.000 279.533  17.595
-190.000  74.000 277.102  19.492
-186.000  74.000 276.274  21.246
-182.000  74.000 276.527  22.732
-178.000  74.000 277.487  23.880
-174.000  74.000 278.884  24.656
-170.000  74.000 280.524  25.049
-166.000  74.000 282.254  25.068
-162.000  74.000 283.950  24.731
-158.000  74.000 285.505  24.071
-154.000  74.000 286.819  23.125
-150.000  74.000 287.799  21.943
-146.000  74.000 288.353  20.582
-142.000  74.000 288.401  19.107
-138.000  74.000 287.884  17.588
-134.000  74.000 286.789  16.097
-130.000  74.000 285.187  14.700
-126.000  74.000 283.270  13.447
-122.000  74.000 281.375  12.360
-118.000  74.000 279.969  11.437
-114.000  74.000 279.585  10.651
-110.000  74.000 280.750   9.967
-106.000  74.000 283.921   9.366
-102.000  74.000 289.430   8.858
-98.000  74.000 297.381   8.495
-94.000  74.000 307.457   8.354
-90.000  74.000 318.807   8.505
-86.000  74.000 330.254   8.972
-82.000  74.000 340.811   9.717
-78.000  74.000 350.010  10.653
-74.000  74.000 357.838  11.684
-70.000  74.000   4.510  12.725
-66.000  74.000  10.300  13.712
-62.000  74.000  15.466  14.604
-58.000  74.000  20.234  15.380
-54.000  74.000  24.793  16.034
-50.000  74.000  29.304  16.576
-46.000  74.000  33.906  17.023
-42.000  74.000  38.710  17.402
-38.000  74.000  43.800  17.745
-34.000  74.000  49.227  18.088
-30.000  74.000  55.001  18.469
-26.000  74.000  61.088  18.928
-22.000  74.000  67.415  19.499
-18.000  74.000  73.874  20.211
-14.000  74.000  80.345  21.082
-10.000  74.000  86.714  22.120
 -6.000  74.000  92.888  23.323
 -2.000  74.000  98.810  24.677
  2.000  70.000 106.778  21.431
  6.000  70.000 112.450  22.992
 10.000  70.000 117.588  24.680
 14.000  70.000 122.312  26.483
 18.000  70.000 126.745  28.396
 22.000  70.000 130.998  30.417
 26.000  70.000 135.166  32.540
 30.000  70.000 139.319  34.746
 34.000  70.000 143.511  37.001
 38.000  70.000 147.774  39.248
 42.000  70.000 152.129  41.413
 46.000  70.000 156.591  43.398
 50.000  70.000 161.175  45.092
 54.000  70.000 165.903  46.378
 58.000  70.000 170.807  47.141
 62.000  70.000 175.935  47.278
 66.000  70.000 181.361  46.714
 70.000  70.000 187.188  45.408
 74.000  70.000 193.565  43.366
 78.000  70.000 200.696  40.655
 82.000  70.000 208.872  37.408
 86.000  70.000 218.479  33.845
 90.000  70.000 229.986  30.279
-266.000  70.000 243.812  27.117
-262.000  70.000 259.952  24.808
-258.000  70.000 277.486  23.683
-254.000  70.000 294.664  23.747
-250.000  70.000 309.923  24.629
-246.000  70.000 322.657  25.778
-242.000  70.000 333.014  26.682
-238.000  70.000 341.384  26.971
-234.000  70.000 348.101  26.427
-230.000  70.000 353.337  24.968
-226.000  70.000 357.042  22.631
-222.000  70.000 358.845  19.559
-218.000  70.000 357.777  16.003
-214.000  70.000 351.633  12.377
-210.000  70.000 336.167   9.432
-206.000  70.000 309.844   8.426
-202.000  70.000 286.036   9.945
-198.000  70.000 273.512  12.875
-194.000  70.000 268.449  16.140
-190.000  70.000 267.159  19.252
-186.000  70.000 267.816  22.006
-182.000  70.000 269.525  24.326
-178.000  70.000 271.809  26.190
-174.000  70.000 274.380  27.606
-170.000  70.000 277.044  28.592
-166.000  70.000 279.660  29.165
-162.000  70.000 282.113  29.342
-158.000  70.000 284.302  29.136
-154.000  70.000 286.138  28.560
-150.000  70.000 287.532  27.639
-146.000  70.000 288.397  26.408
-142.000  70.000 288.649  24.925
-138.000  70.000 288.217  23.269
-134.000  70.000 287.066  21.533
-130.000  70.000 285.235  19.819
-126.000  70.000 282.892  18.218
-122.000  70.000 280.367  16.788
-118.000  70.000 278.159  15.542
-114.000  70.000 276.863  14.450
-110.000  70.000 277.086  13.457
-106.000  70.000 279.381  12.524
-102.000  70.000 284.206  11.655
-98.000  70.000 291.842  10.922
-94.000  70.000 302.155  10.453
-90.000  70.000 314.288  10.379
-86.000  70.000 326.743  10.757
-82.000  70.000 338.106  11.523
-78.000  70.000 347.679  12.526
-74.000  70.000 355.441  13.603
-70.000  70.000   1.692  14.621
-66.000  70.000   6.800  15.492
-62.000  70.000  11.102  16.171
-58.000  70.000  14.891  16.645
-54.000  70.000  18.428  16.926
-50.000  70.000  21.950  17.037
-46.000  70.000  25.680  17.008
-42.000  70.000  29.823  16.874
-38.000  70.000  34.561  16.674
-34.000  70.000  40.036  16.452
-30.000  70.000  46.327  16.261
-26.000  70.000  53.425  16.161
-22.000  70.000  61.205  16.217
-18.000  70.000  69.424  16.482
-14.000  70.000  77.756  16.996
-10.000  70.000  85.867  17.768
 -6.000  70.000  93.490  18.785
 -2.000  70.000 100.473  20.018
  2.000  66.000 114.647  15.604
  6.000  66.000 120.214  16.812
 10.000  66.000 124.803  18.099
 14.000  66.000 128.696  19.491
 18.000  66.000 132.159  21.037
 22.000  66.000 135.425  22.794
 26.000  66.000 138.680  24.812
 30.000  66.000 142.047  27.120
 34.000  66.000 145.590  29.713
 38.000  66.000 149.322  32.543
 42.000  66.000 153.223  35.518
 46.000  66.000 157.263  38.502
 50.000  66.000 161.412  41.326
 54.000  66.000 165.658  43.797
 58.000  66.000 170.004  45.719
 62.000  66.000 174.481  46.912
 66.000  66.000 179.144  47.223
 70.000  66.000 184.086  46.544
 74.000  66.000 189.450  44.826
 78.000  66.000 195.449  42.088
 82.000  66.000 202.413  38.433
 86.000  66.000 210.859  34.070
 90.000  66.000 221.602  29.348
-266.000  66.000 235.825  24.813
-262.000  66.000 254.701  21.262
-258.000  66.000 277.635  19.574
-254.000  66.000 300.645  20.078
-250.000  66.000 319.694  22.091
-246.000  66.000 334.114  24.519
-242.000  66.000 345.029  26.491
-238.000  66.000 353.579  27.479
-234.000  66.000   0.504  27.217
-230.000  66.000   6.201  25.636
-226.000  66.000  10.790  22.817
-222.000  66.000  14.074  18.962
-218.000  66.000  15.217  14.369
-214.000  66.000  11.305   9.452
-210.000  66.000 349.229   5.084
-206.000  66.000 287.112   4.584
-202.000  66.000 259.839   8.289
-198.000  66.000 254.468  12.472
-194.000  66.000 254.781  16.300
-190.000  66.000 257.187  19.620
-186.000  66.000 260.564  22.427
-182.000  66.000 264.434  24.780
-178.000  66.000 268.527  26.754
-174.000  66.000 272.656  28.421
-170.000  66.000 276.670  29.825
-166.000  66.000 280.445  30.974
-162.000  66.000 283.877  31.840
-158.000  66.000 286.884  32.371
-154.000  66.000 289.397  32.500
-150.000  66.000 291.350  32.172
-146.000  66.000 292.674  31.355
-142.000  66.000 293.290  30.064
-138.000  66.000 293.110  28.360
-134.000  66.000 292.050  26.361
-130.000  66.000 290.073  24.219
-126.000  66.000 287.251  22.100
-122.000  66.000 283.851  20.145
-118.000  66.000 280.385  18.428
-114.000  66.000 277.573  16.938
-110.000  66.000 276.209  15.600
-106.000  66.000 277.038  14.325
-102.000  66.000 280.715  13.084
-98.000  66.000 287.771  11.946
-94.000  66.000 298.349  11.089
-90.000  66.000 311.622  10.727
-86.000  66.000 325.563  10.971
-82.000  66.000 338.026  11.724
-78.000  66.000 347.990  12.746
-74.000  66.000 355.511  13.793
-70.000  66.000   1.067  14.691
-66.000  66.000   5.164  15.349
-62.000  66.000   8.240  15.746
-58.000  66.000  10.674  15.903
-54.000  66.000  12.822  15.860
-50.000  66.000  15.030  15.658
-46.000  66.000  17.634  15.327
-42.000  66.000  20.950  14.887
-38.000  66.000  25.263  14.354
-34.000  66.000  30.823  13.757
-30.000  66.000  37.832  13.140
-26.000  66.000  46.396  12.581
-22.000  66.000  56.426  12.176
-18.000  66.000  67.520  12.025
-14.000  66.000  78.944  12.198
-10.000  66.000  89.847  12.703
 -6.000  66.000  99.574  13.491
 -2.000  66.000 107.834  14.482
  2.000  62.000 132.272  10.519
  6.000  62.000 137.400  11.090
 10.000  62.000 140.873  11.587
 14.000  62.000 143.082  12.103
 18.000  62.000 144.443  12.778
 22.000  62.000 145.435  13.769
 26.000  62.000 146.542  15.217
 30.000  62.000 148.121  17.219
 34.000  62.000 150.320  19.812
 38.000  62.000 153.092  22.961
 42.000  62.000 156.292  26.558
 46.000  62.000 159.762  30.425
 50.000  62.000 163.375  34.325
 54.000  62.000 167.045  37.989
 58.000  62.000 170.730  41.143
 62.000  62.000 174.426  43.532
 66.000  62.000 178.158  44.945
 70.000  62.000 181.992  45.227
 74.000  62.000 186.035  44.286
 78.000  62.000 190.453  42.099
 82.000  62.000 195.508  38.713
 86.000  62.000 201.625  34.266
 90.000  62.000 209.548  29.010
-266.000  62.000 220.670  23.378
-262.000  62.000 237.588  18.121
-258.000  62.000 263.526  14.528
-254.000  62.000 295.282  14.012
-250.000  62.000 321.298  16.198
-246.000  62.000 338.510  19.209
-242.000  62.000 350.130  21.661
-238.000  62.000 358.688  22.868
-234.000  62.000   5.494  22.552
-230.000  62.000  11.174  20.694
-226.000  62.000  15.957  17.455
-222.000  62.000  19.674  13.131
-218.000  62.000  21.038   8.109
-214.000  62.000   8.487   2.928
-210.000  62.000 245.947   3.021
-206.000  62.000 234.659   7.788
-202.000  62.000 236.093  12.104
-198.000  62.000 239.727  15.725
-194.000  62.000 244.268  18.628
-190.000  62.000 249.387  20.900
-186.000  62.000 254.944  22.700
-182.000  62.000 260.817  24.225
-178.000  62.000 266.832  25.658
-174.000  62.000 272.769  27.136
-170.000  62.000 278.394  28.713
-166.000  62.000 283.513  30.351
-162.000  62.000 287.999  31.936
-158.000  62.000 291.792  33.299
-154.000  62.000 294.876  34.253
-150.000  62.000 297.239  34.630
-146.000  62.000 298.855  34.308
-142.000  62.000 299.663  33.243
-138.000  62.000 299.558  31.477
-134.000  62.000 298.395  29.151
-130.000  62.000 296.022  26.486
-126.000  62.000 292.357  23.752
-122.000  62.000 287.533  21.211
-118.000  62.000 282.069  19.040
-114.000  62.000 276.899  17.261
-110.000  62.000 273.160  15.751
-106.000  62.000 271.893  14.325
-102.000  62.000 273.972  12.862
-98.000  62.000 280.224  11.394
-94.000  62.000 291.321  10.145
-90.000  62.000 306.764   9.458
-86.000  62.000 323.630   9.563
-82.000  62.000 338.180  10.333
-78.000  62.000 348.853  11.393
-74.000  62.000 356.041  12.397
-70.000  62.000   0.610  13.147
-66.000  62.000   3.300  13.582
-62.000  62.000   4.700  13.735
-58.000  62.000   5.348  13.682
-54.000  62.000   5.799  13.500
-50.000  62.000   6.614  13.231
-46.000  62.000   8.297  12.879
-42.000  62.000  11.244  12.421
-38.000  62.000  15.747  11.830
-34.000  62.000  22.050  11.099
-30.000  62.000  30.434  10.260
-26.000  62.000  41.236   9.396
-22.000  62.000  54.692   8.648
-18.000  62.000  70.452   8.187
-14.000  62.000  87.076   8.141
-10.000  62.000 102.484   8.501
 -6.000  62.000 115.238   9.130
 -2.000  62.000 125.049   9.847
  2.000  58.000 163.574   7.785
  6.000  58.000 170.652   7.778
 10.000  58.000 176.145   7.462
 14.000  58.000 179.917   6.963
 18.000  58.000 181.246   6.468
 22.000  58.000 179.204   6.228
 26.000  58.000 174.029   6.551
 30.000  58.000 168.221   7.725
 34.000  58.000 164.462   9.883
 38.000  58.000 163.347  12.984
 42.000  58.000 164.162  16.866
 46.000  58.000 166.096  21.285
 50.000  58.000 168.595  25.929
 54.000  58.000 171.330  30.450
 58.000  58.000 174.114  34.504
 62.000  58.000 176.849  37.786
 66.000  58.000 179.496  40.065
 70.000  58.000 182.071  41.186
 74.000  58.000 184.643  41.067
 78.000  58.000 187.334  39.681
 82.000  58.000 190.337  37.049
 86.000  58.000 193.947  33.241
 90.000  58.000 198.642  28.402
-266.000  58.000 205.326  22.792
-262.000  58.000 216.014  16.865
-258.000  58.000 235.765  11.484
-254.000  58.000 272.897   8.468
-250.000  58.000 313.332   9.441
-246.000  58.000 336.395  12.214
-242.000  58.000 348.914  14.460
-238.000  58.000 356.835  15.301
-234.000  58.000   2.376  14.492
-230.000  58.000   6.118  12.100
-226.000  58.000   7.170   8.411
-222.000  58.000 357.627   3.949
-218.000  58.000 254.931   2.339
-214.000  58.000 226.303   6.948
-210.000  58.000 224.800  11.588
-206.000  58.000 226.957  15.551
-202.000  58.000 230.380  18.616
-198.000  58.000 234.552  20.732
-194.000  58.000 239.391  21.993
-190.000  58.000 244.968  22.611
-186.000  58.000 251.379  22.884
-182.000  58.000 258.613  23.138
-178.000  58.000 266.436  23.674
-174.000  58.000 274.369  24.688
-170.000  58.000 281.847  26.225
-166.000  58.000 288.442  28.164
-162.000  58.000 293.967  30.265
-158.000  58.000 298.426  32.225
-154.000  58.000 301.905  33.739
-150.000  58.000 304.487  34.547
-146.000  58.000 306.206  34.467
-142.000  58.000 307.019  33.421
-138.000  58.000 306.797  31.453
-134.000  58.000 305.309  28.735
-130.000  58.000 302.237  25.559
-126.000  58.000 297.249  22.304
-122.000  58.000 290.246  19.372
-118.000  58.000 281.783  17.056
-114.000  58.000 273.305  15.399
-110.000  58.000 266.645  14.160
-106.000  58.000 263.212  12.978
-102.000  58.000 263.904  11.600
-98.000  58.000 269.693  10.018
-94.000  58.000 281.989   8.515
-90.000  58.000 301.170   7.624
-86.000  58.000 322.692   7.768
-82.000  58.000 339.764   8.745
-78.000  58.000 350.670   9.969
-74.000  58.000 356.891  10.998
-70.000  58.000 359.905  11.646
-66.000  58.000   0.673  11.916
-62.000  58.000 359.939  11.921
-58.000  58.000 358.504  11.801
-54.000  58.000 357.299  11.652
-50.000  58.000 357.223  11.487
-46.000  58.000 358.913  11.258
-42.000  58.000   2.664  10.897
-38.000  58.000   8.519  10.348
-34.000  58.000  16.479   9.589
-30.000  58.000  26.734   8.634
-26.000  58.000  39.906   7.556
-22.000  58.000  57.109   6.522
-18.000  58.000  79.062   5.807
-14.000  58.000 103.556   5.677
-10.000  58.000 125.517   6.118
 -6.000  58.000 142.254   6.819
 -2.000  58.000 154.453   7.443
  2.000  54.000 196.924   7.841
  6.000  54.000 207.710   7.941
 10.000  54.000 218.972   7.713
 14.000  54.000 230.721   7.320
 18.000  54.000 241.924   6.872
 22.000  54.000 250.587   6.362
 26.000  54.000 253.852   5.706
 30.000  54.000 247.189   4.957
 34.000  54.000 225.734   4.743
 38.000  54.000 200.249   6.209
 42.000  54.000 186.337   9.447
 46.000  54.000 181.149  13.768
 50.000  54.000 179.938  18.582
 54.000  54.000 180.444  23.394
 58.000  54.000 181.641  27.769
 62.000  54.000 183.019  31.361
 66.000  54.000 184.313  33.940
 70.000  54.000 185.409  35.397
 74.000  54.000 186.306  35.712
 78.000  54.000 187.103  34.911
 82.000  54.000 187.990  33.021
 86.000  54.000 189.226  30.068
 90.000  54.000 191.161  26.099
-266.000  54.000 194.343  21.249
-262.000  54.000 199.917  15.804
-258.000  54.000 211.143  10.290
-254.000  54.000 239.653   5.812
-250.000  54.000 296.157   4.981
-246.000  54.000 328.136   7.153
-242.000  54.000 339.610   8.882
-238.000  54.000 343.311   9.158
-234.000  54.000 340.898   7.911
-230.000  54.000 326.374   5.662
-226.000  54.000 282.164   4.455
-222.000  54.000 242.066   7.053
-218.000  54.000 229.216  11.410
-214.000  54.000 225.878  15.823
-210.000  54.000 225.991  19.619
-206.000  54.000 227.720  22.450
-202.000  54.000 230.410  24.170
-198.000  54.000 233.850  24.813
-194.000  54.000 238.084  24.561
-190.000  54.000 243.333  23.716
-186.000  54.000 249.911  22.661
-182.000  54.000 258.034  21.811
-178.000  54.000 267.497  21.548
-174.000  54.000 277.498  22.114
-170.000  54.000 286.950  23.516
-166.000  54.000 295.073  25.518
-162.000  54.000 301.632  27.742
-158.000  54.000 306.746  29.779
-154.000  54.000 310.629  31.269
-150.000  54.000 313.452  31.938
-146.000  54.000 315.289  31.622
-142.000  54.000 316.099  30.272
-138.000  54.000 315.708  27.961
-134.000  54.000 313.765  24.893
-130.000  54.000 309.699  21.405
-126.000  54.000 302.750  17.955
-122.000  54.000 292.395  15.069
-118.000  54.000 279.482  13.148
-114.000  54.000 266.950  12.172
-110.000  54.000 257.937  11.649
-106.000  54.000 253.800  11.000
-102.000  54.000 254.923   9.907
-98.000  54.000 262.322   8.416
-94.000  54.000 278.391   6.970
-90.000  54.000 303.558   6.363
-86.000  54.000 328.558   7.079
-82.000  54.000 344.966   8.582
-78.000  54.000 353.962  10.108
-74.000  54.000 358.326  11.233
-70.000  54.000 359.635  11.834
-66.000  54.000 358.734  11.990
-62.000  54.000 356.356  11.892
-58.000  54.000 353.506  11.731
-54.000  54.000 351.456  11.604
-50.000  54.000 351.351  11.490
-46.000  54.000 353.817  11.300
-42.000  54.000 358.899  10.952
-38.000  54.000   6.260  10.397
-34.000  54.000  15.485   9.592
-30.000  54.000  26.477   8.505
-26.000  54.000  39.988   7.148
-22.000  54.000  58.445   5.668
-18.000  54.000  86.284   4.489
-14.000  54.000 122.487   4.284
-10.000  54.000 152.631   5.131
 -6.000  54.000 172.133   6.319
 -2.000  54.000 185.703   7.296
  2.000  50.000 217.469   9.205
  6.000  50.000 227.769   9.662
 10.000  50.000 239.129   9.844
 14.000  50.000 250.882   9.942
 18.000  50.000 261.776  10.012
 22.000  50.000 270.555   9.951
 26.000  50.000 276.181   9.581
 30.000  50.000 277.327   8.777
 34.000  50.000 271.269   7.624
 38.000  50.000 253.518   6.746
 42.000  50.000 227.043   7.462
 46.000  50.000 207.718  10.315
